-64,    -97,   1071
-64,    -97,   1055
-64,    -97,   1055
-48,    -97,   1055
-32,   -113,   1055
-16,   -113,   1055
-16,   -113,   1055
-16,    -97,   1039
-32,    -81,   1055
-48,    -81,   1055
-48,    -33,   1071
-64,    -17,   1055
-48,     -1,   1039
-32,    -97,   1055
-32,    -81,   1103
-32,    -81,   1071
-32,    -65,   1039
-32,    -49,   1039
-48,    -49,   1055
-32,    -49,   1071
-32,    -49,   1087
-32,    -17,   1103
-16,     -1,   1087
-16,     15,   1072
-48,     15,   1056
-80,    -17,   1023
-128,    -65,   1023
-112,    -33,   1055
-96,    -17,   1055
-96,     -1,   1071
-80,    -17,   1023
-80,    -33,   1007
-112,    -65,   1023
-112,    -81,   1055
-96,    -65,   1071
-80,    -49,   1055
-96,    -33,   1055
-112,    -17,   1071
-112,    -17,   1071
-96,     -1,   1055
-80,    -17,   1055
-64,    -33,   1023
-48,    -49,   1039
-48,    -65,   1039
-48,    -81,   1039
-64,    -81,   1055
-64,    -81,   1055
-64,    -65,   1055
-48,    -81,   1039
-64,    -65,   1039
-64,    -33,   1055
-64,     -1,   1039
-64,     -1,   1055
-48,    -17,   1055
-16,    -33,   1055
-16,    -65,   1071
-16,    -65,   1071
-16,    -49,   1071
-16,    -17,   1087
0,    -32,   1071
0,    -16,   1071
16,    -48,   1055
32,   -128,   1055
16,      0,   1056
16,    -16,   1055
16,    -32,   1055
0,    -16,   1055
0,    -16,   1071
0,      0,   1040
0,    -16,   1039
-16,    -17,   1055
-16,     -1,   1055
-32,    -33,   1055
-32,    -17,   1055
-16,    -17,   1055
-32,    -17,   1039
-48,    -17,   1071
-48,     -1,   1055
-80,    -33,   1071
-80,    -33,   1087
-48,    -49,   1087
-16,    -49,   1071
0,    -64,   1055
0,    -64,   1055
0,    -64,   1055
0,    -32,   1055
0,    -48,   1055
0,    -48,   1039
0,    -32,   1055
0,    -32,   1055
0,    -32,   1071
16,    -32,   1055
0,    -16,   1055
0,    -16,   1071
0,    -16,   1071
-16,     -1,   1055
-16,    -17,   1055
-32,     15,   1040
-32,    -17,   1055
-32,     -1,   1039
-32,     15,   1024
-16,     15,   1024
-16,     -1,   1055
-32,    -17,   1055
-16,    -17,   1055
16,    -32,   1071
16,    -32,   1055
16,    -32,   1055
32,      0,   1040
32,    -16,   1055
32,    -16,   1055
48,    -16,   1055
32,    -16,   1055
32,    -16,   1055
32,    -16,   1055
0,    -16,   1071
0,    -16,   1055
-16,     -1,   1055
0,    -16,   1055
-16,     -1,   1071
0,    -32,   1055
-16,     -1,   1055
0,    -16,   1055
-16,     31,   1040
0,    -16,   1055
0,    -32,   1055
0,    -32,   1039
0,    -32,   1055
16,    -32,   1071
16,    -32,   1071
16,    -32,   1071
32,    -32,   1071
48,    -16,   1055
48,    -16,   1055
32,    -64,   1039
16,    -32,   1039
16,    -32,   1055
16,    -32,   1071
32,    -32,   1055
32,    -32,   1055
48,    -48,   1055
48,    -32,   1055
48,    -32,   1055
32,    -32,   1055
48,    -16,   1039
48,    -16,   1055
48,    -16,   1055
32,    -32,   1055
32,    -32,   1055
16,    -16,   1055
0,    -16,   1055
0,    -16,   1055
0,    -16,   1055
16,    -16,   1071
32,    -16,   1055
32,    -32,   1055
32,    -32,   1071
0,    -48,   1119
16,    -32,   1103
16,    -16,   1071
48,    -32,   1039
64,    -48,   1071
80,    -48,   1071
128,      0,   1008
128,     16,   1024
144,      0,   1040
144,    -16,   1087
128,    -48,   1087
128,    -48,   1087
128,    -64,   1055
112,    -64,   1039
64,    -80,   1023
0,    -96,   1039
-48,    -97,   1039
-80,    -97,   1055
-80,   -113,   1039
-80,    -97,   1039
-64,    -81,   1039
-64,    -81,   1039
-32,    -65,   1055
-48,    -65,   1055
-64,    -49,   1039
-80,    -49,   1055
-64,    -49,   1071
-32,    -49,   1055
0,    -64,   1055
32,    -48,   1055
48,    -48,   1023
64,    -32,   1039
112,    -32,   1039
128,    -32,   1023
144,    -64,   1055
144,    -80,   1103
144,   -112,   1119
112,   -128,   1087
112,   -128,   1071
128,   -112,   1039
128,   -112,   1023
128,   -128,   1039
112,   -144,   1055
112,   -144,   1055
96,   -144,   1039
96,   -128,   1023
80,   -128,   1023
80,   -128,   1023
64,   -112,   1023
48,   -112,   1023
64,    -96,   1055
64,   -112,   1039
64,   -112,   1023
48,    -96,    991
48,    -96,    943
32,    -80,    975
32,    -96,   1007
32,   -112,   1071
32,   -128,   1135
16,   -128,   1135
0,   -144,   1103
-16,   -113,   1071
0,   -128,   1039
-16,   -129,   1039
-32,   -129,   1055
-16,   -113,   1039
-16,    -97,   1071
0,    -96,   1087
16,    -80,   1119
48,    -64,   1103
16,    -80,   1055
16,    -80,   1039
16,    -96,   1055
32,   -112,   1071
32,   -112,   1071
32,   -112,   1055
32,    -96,   1039
32,    -80,   1055
48,    -64,   1071
48,    -48,   1071
48,    -32,   1071
32,    -32,   1055
32,    -48,   1071
32,    -48,   1071
16,    -48,   1071
16,    -48,   1055
16,    -48,   1055
0,    -48,   1039
-16,    -33,   1055
-16,    -17,   1039
-16,    -17,   1023
-32,    -17,   1055
-16,    -17,   1087
-16,    -17,   1103
-16,    -17,   1087
-16,     -1,   1071
-16,     15,   1040
0,    -16,   1071
0,    -16,   1055
0,    -32,   1039
16,    -32,   1023
16,    -48,   1039
16,    -48,   1055
32,    -32,   1055
32,    -16,   1071
32,      0,   1056
48,    -16,   1071
48,    -16,   1071
48,    -16,   1055
64,    -16,   1039
48,      0,   1024
48,      0,   1024
32,    -16,   1039
32,    -16,   1039
32,    -32,   1071
32,    -32,   1039
16,    -48,   1055
0,    -32,   1103
0,    -32,   1087
-16,     -1,   1087
-16,     -1,   1071
16,      0,   1040
32,    -16,   1055
32,    -32,   1039
32,    -48,   1055
32,    -64,   1055
16,    -48,   1055
32,    -32,   1055
32,    -16,   1071
48,    -16,   1055
32,      0,   1056
48,      0,   1056
48,    -16,   1055
48,    -16,   1055
32,    -32,   1055
16,    -48,   1055
16,    -32,   1039
0,    -32,   1039
0,    -48,   1023
0,    -48,   1039
