0,   -128,   1071
16,   -128,   1087
48,   -112,   1055
48,    -96,   1055
64,    -80,   1055
64,    -80,   1055
64,    -96,   1055
32,    -96,   1055
32,    -96,   1055
48,    -80,   1055
32,    -80,   1039
32,    -96,   1039
32,    -96,   1039
16,    -96,   1071
0,   -112,   1071
16,   -112,   1055
32,   -112,   1055
32,   -112,   1055
48,    -96,   1055
48,    -96,   1055
32,    -96,   1039
32,    -96,   1055
32,   -112,   1071
48,   -112,   1071
48,    -96,   1055
16,    -80,   1023
0,    -80,   1023
0,    -96,   1055
32,   -112,   1087
32,   -128,   1087
32,   -128,   1055
48,   -112,   1039
48,    -80,   1039
64,    -64,   1023
64,    -64,   1039
48,    -80,   1055
32,    -80,   1071
48,    -80,   1071
48,    -80,   1071
48,    -80,   1071
48,    -64,   1071
48,    -64,   1055
32,    -64,   1039
16,    -96,   1039
0,   -112,   1055
16,   -112,   1071
48,   -128,   1071
48,   -128,   1055
48,   -112,   1055
48,    -96,   1055
16,    -64,   1055
32,    -80,   1023
32,    -80,   1039
32,    -80,   1055
32,    -80,   1071
32,    -80,   1071
16,    -64,   1055
16,    -64,   1039
32,    -64,   1039
16,    -80,   1055
0,    -96,   1055
0,   -112,   1071
0,   -112,   1087
32,   -112,   1071
48,   -112,   1055
48,   -112,   1039
32,    -96,   1055
32,    -96,   1039
48,   -112,   1039
48,   -112,   1055
48,   -112,   1055
48,    -96,   1071
48,    -80,   1055
48,    -96,   1039
48,    -96,   1055
16,    -64,   1071
16,    -64,   1071
16,    -80,   1087
16,    -80,   1087
0,    -80,   1071
0,    -96,   1039
32,   -112,   1055
80,   -128,   1055
112,   -128,   1071
96,   -112,   1055
80,    -96,   1023
32,    -80,   1023
16,    -64,   1039
16,    -80,   1071
16,    -64,   1087
32,    -64,   1071
32,    -48,   1055
32,    -48,   1039
16,    -64,   1039
0,    -64,   1071
16,    -96,   1087
0,    -80,   1071
0,    -80,   1039
0,    -80,   1039
0,    -96,   1055
16,   -112,   1071
16,   -128,   1071
16,   -128,   1055
0,   -112,   1055
0,   -112,   1055
16,   -112,   1055
32,   -112,   1071
48,   -112,   1055
48,   -112,   1055
32,    -96,   1055
16,    -96,   1071
16,    -96,   1039
32,    -96,   1007
48,    -80,   1039
32,    -96,   1055
0,    -96,   1087
-32,    -97,   1103
-16,    -97,   1071
0,   -112,   1055
0,   -112,   1039
16,   -112,   1039
16,   -128,   1055
16,   -128,   1071
0,   -112,   1071
-16,    -81,   1039
0,    -96,   1039
16,    -80,   1055
32,    -80,   1071
32,    -80,   1071
16,    -80,   1055
16,    -80,   1055
0,    -80,   1055
0,    -96,   1055
0,    -96,   1071
0,   -112,   1071
16,   -112,   1071
48,   -112,   1039
96,   -112,   1039
96,   -112,   1039
96,   -112,   1023
64,    -96,   1039
32,    -80,   1039
16,    -80,   1055
0,    -96,   1071
16,   -112,   1071
32,    -96,   1087
32,    -64,   1071
32,    -48,   1055
32,    -48,   1055
32,    -64,   1055
0,    -80,   1071
-16,    -81,   1071
-16,    -81,   1055
0,    -96,   1071
32,    -96,   1071
64,   -112,   1039
80,   -128,   1023
64,   -112,   1023
16,   -112,   1039
0,   -112,   1055
-32,    -97,   1055
-16,    -97,   1055
16,   -112,   1055
48,   -112,   1071
48,    -96,   1071
32,    -80,   1071
16,    -64,   1039
0,    -48,   1055
-32,    -49,   1055
-32,    -81,   1087
-16,   -113,   1119
16,   -144,   1103
32,   -128,   1055
64,   -112,   1023
80,   -112,   1023
80,   -112,   1023
64,   -112,   1039
32,   -128,   1055
16,   -128,   1071
16,   -128,   1071
16,   -112,   1071
32,    -96,   1071
32,    -80,   1055
32,    -64,   1055
32,    -80,   1055
32,    -80,   1055
16,   -112,   1071
16,   -128,   1071
32,   -144,   1055
64,   -144,   1055
64,   -112,   1055
64,    -96,   1039
48,    -96,   1039
48,    -96,   1055
32,    -96,   1071
48,    -96,   1071
48,    -96,   1055
48,    -96,   1055
48,    -80,   1071
32,    -64,   1055
0,    -64,   1055
0,    -96,   1055
16,   -112,   1055
48,   -128,   1055
48,   -128,   1055
32,   -144,   1055
0,   -128,   1071
0,   -112,   1071
32,    -96,   1039
48,    -96,   1023
32,   -112,   1039
16,   -112,   1087
32,    -96,   1087
32,    -80,   1055
32,    -80,   1039
0,    -64,   1039
-16,    -49,   1055
-16,    -65,   1055
-16,    -81,   1071
