16,    -80,   1071
32,    -80,   1087
48,    -80,   1087
64,    -96,   1071
96,    -96,   1055
96,    -80,   1055
80,    -64,   1055
64,    -48,   1055
48,    -64,   1055
32,    -80,   1071
16,   -112,   1071
32,   -112,   1071
48,    -96,   1055
80,    -96,   1055
96,    -96,   1039
96,    -80,   1039
80,    -80,   1039
64,    -80,   1055
48,    -80,   1071
32,   -112,   1071
48,   -128,   1055
64,   -128,   1071
64,   -128,   1071
64,   -144,   1055
64,   -128,   1039
64,   -128,   1039
80,   -112,   1039
96,   -112,   1055
112,   -112,   1055
112,    -96,   1055
80,    -64,   1055
64,    -64,   1055
48,    -64,   1039
32,    -64,   1039
16,    -64,   1055
32,    -96,   1071
48,   -112,   1087
64,   -112,   1071
80,    -96,   1055
96,    -80,   1039
96,    -80,   1055
80,    -80,   1055
48,    -64,   1055
48,    -64,   1055
32,    -80,   1055
32,    -80,   1071
48,    -80,   1071
48,    -64,   1071
64,    -80,   1055
80,    -80,   1055
64,    -64,   1039
48,    -48,   1055
32,    -48,   1055
16,    -64,   1055
32,    -80,   1071
64,    -80,   1087
96,    -64,   1103
112,    -48,   1087
96,    -48,   1055
96,    -48,   1023
96,    -48,   1023
80,    -64,   1039
48,    -64,   1055
32,    -64,   1055
16,    -64,   1055
16,    -64,   1071
32,    -64,   1071
48,    -80,   1071
64,    -64,   1071
48,    -48,   1055
32,    -32,   1039
16,    -32,   1055
16,    -48,   1071
16,    -64,   1071
32,    -80,   1071
64,    -80,   1087
80,    -80,   1071
96,    -80,   1055
112,    -80,   1039
96,    -96,   1055
80,    -96,   1055
64,    -64,   1055
64,    -64,   1039
48,    -64,   1039
48,    -80,   1039
48,    -96,   1055
64,   -112,   1055
64,   -112,   1071
64,    -80,   1055
64,    -64,   1039
64,    -64,   1039
64,    -48,   1023
48,    -48,   1055
32,    -64,   1087
32,    -64,   1087
32,    -80,   1071
64,    -80,   1055
80,    -80,   1055
80,    -96,   1055
64,    -80,   1055
48,    -64,   1055
32,    -80,   1055
16,    -96,   1055
16,    -96,   1071
32,    -96,   1055
48,    -96,   1071
48,    -80,   1055
48,    -80,   1039
48,    -64,   1039
48,    -64,   1055
32,    -64,   1055
32,    -80,   1055
32,    -80,   1055
48,    -96,   1087
80,    -80,   1103
64,    -48,   1087
80,    -48,   1039
96,    -64,   1007
80,    -80,   1007
64,    -64,   1039
32,    -32,   1071
16,    -48,   1071
16,    -64,   1055
16,    -80,   1071
32,    -96,   1087
32,    -96,   1071
48,   -112,   1055
32,   -112,   1039
32,    -96,   1039
16,    -96,   1071
16,   -112,   1071
16,   -128,   1071
16,   -128,   1071
32,   -128,   1039
32,   -128,   1007
48,   -144,   1007
32,   -128,   1039
32,   -112,   1055
32,    -96,   1055
32,    -96,   1023
16,    -96,   1023
0,    -80,   1071
-16,    -81,   1103
0,    -96,   1103
0,    -80,   1087
0,    -64,   1071
-16,    -33,   1055
0,    -64,   1039
0,    -48,   1071
16,    -48,   1087
16,    -64,   1055
32,    -80,   1023
32,    -96,   1039
32,    -80,   1071
32,    -80,   1087
16,    -80,   1055
0,    -64,   1023
0,    -80,   1039
16,    -80,   1055
32,    -80,   1087
32,    -80,   1087
32,    -80,   1071
48,    -64,   1055
32,    -64,   1055
16,    -64,   1055
16,    -80,   1071
16,    -80,   1087
16,    -64,   1087
48,    -64,   1071
64,    -64,   1023
80,    -64,   1023
64,    -64,   1039
64,    -64,   1039
48,    -48,   1055
48,    -64,   1071
32,    -64,   1071
32,    -80,   1071
32,    -80,   1055
32,    -80,   1055
32,    -80,   1055
64,    -80,   1055
80,    -96,   1039
80,    -96,   1039
64,    -96,   1055
48,    -80,   1071
32,    -64,   1087
64,    -80,   1071
80,    -96,   1055
96,    -96,   1055
96,    -96,   1055
80,    -80,   1055
64,    -64,   1055
48,    -64,   1039
16,    -64,   1055
0,    -64,   1055
0,    -80,   1055
16,    -80,   1071
32,    -80,   1071
48,    -80,   1055
32,    -80,   1055
32,    -48,   1055
16,    -48,   1055
0,    -48,   1071
0,    -64,   1087
0,    -64,   1071
16,    -64,   1071
32,    -64,   1071
64,    -64,   1055
80,    -80,   1039
80,    -64,   1039
64,    -48,   1055
32,    -48,   1055
16,    -48,   1071
0,    -64,   1055
0,    -80,   1055
0,    -64,   1087
16,    -48,   1087
32,    -48,   1055
48,    -32,   1039
48,    -48,   1055
32,    -48,   1071
16,    -64,   1071
0,    -64,   1071
0,    -64,   1071
16,    -64,   1071
48,    -64,   1055
