16,     64,   1040
32,     64,   1024
32,     80,   1008
16,     80,   1024
0,     80,   1008
16,     96,   1024
32,     96,   1024
48,     96,   1024
32,    112,   1040
32,    112,   1056
16,    112,   1056
16,    112,   1040
16,    112,   1040
32,     96,   1040
32,     96,   1040
32,     96,   1024
16,     96,   1008
16,     96,   1008
32,     96,   1008
32,     96,   1040
48,    128,   1072
48,    128,   1056
32,    128,   1024
32,     96,   1008
16,     80,   1024
16,     64,   1040
-16,     63,   1056
-32,     63,   1072
0,     64,   1024
16,     96,   1024
16,    112,   1024
0,     96,   1024
0,     80,   1040
16,     80,   1008
32,    112,   1024
48,    128,   1040
48,    128,   1040
32,    128,   1040
32,    128,   1040
16,    144,   1040
-16,    143,   1056
-32,    143,   1056
-48,    127,   1024
-32,    111,   1024
-32,     95,   1024
-16,     95,   1024
-16,     95,   1024
0,     96,   1024
16,    112,   1024
32,    112,   1040
48,    112,   1024
32,    112,   1008
16,    128,   1024
16,    144,   1040
0,    160,   1040
0,    160,   1040
0,    144,   1024
0,    128,   1024
16,    112,   1024
16,     96,   1024
0,     80,   1040
0,     80,   1024
0,     80,   1024
0,     96,   1008
0,    112,   1008
0,    112,   1024
16,    112,   1024
16,    112,   1040
16,    112,   1056
16,    128,   1024
16,    128,   1056
0,    128,   1040
-16,    143,   1040
0,    112,   1024
16,     96,   1024
32,     96,   1024
32,     80,   1024
32,     96,   1040
48,     96,   1024
48,     96,   1024
32,     96,   1024
32,     96,   1008
16,    128,   1024
16,    144,   1040
32,    160,   1056
32,    160,   1056
32,    144,   1040
32,    128,   1024
16,    112,   1008
0,     80,   1008
16,     64,   1040
0,     64,   1040
-16,     79,   1024
0,     80,   1008
0,     96,   1024
16,    112,   1056
48,     96,   1040
48,    112,   1008
32,    144,   1072
16,    144,   1072
0,    144,   1024
16,    112,   1024
16,     96,   1024
16,     80,   1024
16,     64,   1024
0,     80,   1024
0,     80,   1024
16,     80,   1008
16,     96,   1024
32,    112,   1040
32,    128,   1040
16,    144,   1040
16,    160,   1040
32,    176,   1040
32,    176,   1040
32,    144,   1024
16,     96,   1024
16,     80,   1024
16,     64,   1024
48,     48,   1040
48,     48,   1024
48,     64,   1008
32,     64,   1024
32,     96,   1008
32,    112,   1024
32,    112,   1072
16,    112,   1072
16,    128,   1056
16,    128,   1040
32,    112,   1040
48,     96,   1040
32,     80,   1040
48,     80,   1056
