16,   1040,     64
32,   1024,     64
32,   1008,     80
16,   1024,     80
0,   1008,     80
16,   1024,     96
32,   1024,     96
48,   1024,     96
32,   1040,    112
32,   1056,    112
16,   1056,    112
16,   1040,    112
16,   1040,    112
32,   1040,     96
32,   1040,     96
32,   1024,     96
16,   1008,     96
16,   1008,     96
32,   1008,     96
32,   1040,     96
48,   1072,    128
48,   1056,    128
32,   1024,    128
32,   1008,     96
16,   1024,     80
16,   1040,     64
-16,   1056,     63
-32,   1072,     63
0,   1024,     64
16,   1024,     96
16,   1024,    112
0,   1024,     96
0,   1040,     80
16,   1008,     80
32,   1024,    112
48,   1040,    128
48,   1040,    128
32,   1040,    128
32,   1040,    128
16,   1040,    144
-16,   1056,    143
-32,   1056,    143
-48,   1024,    127
-32,   1024,    111
-32,   1024,     95
-16,   1024,     95
-16,   1024,     95
0,   1024,     96
16,   1024,    112
32,   1040,    112
48,   1024,    112
32,   1008,    112
16,   1024,    128
16,   1040,    144
0,   1040,    160
0,   1040,    160
0,   1024,    144
0,   1024,    128
16,   1024,    112
16,   1024,     96
0,   1040,     80
0,   1024,     80
0,   1024,     80
0,   1008,     96
0,   1008,    112
0,   1024,    112
16,   1024,    112
16,   1040,    112
16,   1056,    112
16,   1024,    128
16,   1056,    128
0,   1040,    128
-16,   1040,    143
0,   1024,    112
16,   1024,     96
32,   1024,     96
32,   1024,     80
32,   1040,     96
48,   1024,     96
48,   1024,     96
32,   1024,     96
32,   1008,     96
16,   1024,    128
16,   1040,    144
32,   1056,    160
32,   1056,    160
32,   1040,    144
32,   1024,    128
16,   1008,    112
0,   1008,     80
16,   1040,     64
0,   1040,     64
-16,   1024,     79
0,   1008,     80
0,   1024,     96
16,   1056,    112
48,   1040,     96
48,   1008,    112
32,   1072,    144
16,   1072,    144
0,   1024,    144
16,   1024,    112
16,   1024,     96
16,   1024,     80
16,   1024,     64
0,   1024,     80
0,   1024,     80
16,   1008,     80
16,   1024,     96
32,   1040,    112
32,   1040,    128
16,   1040,    144
16,   1040,    160
32,   1040,    176
32,   1040,    176
32,   1024,    144
16,   1024,     96
16,   1024,     80
16,   1024,     64
48,   1040,     48
48,   1024,     48
48,   1008,     64
32,   1024,     64
32,   1008,     96
32,   1024,    112
32,   1072,    112
16,   1072,    112
16,   1056,    128
16,   1040,    128
32,   1040,    112
48,   1040,     96
32,   1040,     80
48,   1056,     80
64,   1024,     80
48,   1024,     96
48,   1040,     96
48,   1024,     96
48,   1024,     96
64,   1072,     96
64,   1072,     96
64,   1008,     80
48,   1008,     48
48,   1024,     32
16,   1024,     16
0,   1039,    -16
16,   1039,    -16
16,   1039,    -16
16,   1008,     16
16,   1024,     32
16,   1040,     48
32,   1040,     48
48,   1040,     64
48,   1056,     80
64,   1040,    112
64,   1040,    128
32,   1040,    144
0,   1040,    144
-16,   1024,    175
-32,   1008,    143
-32,   1024,    111
-32,   1040,     95
-32,   1024,     79
-16,   1040,     95
0,   1040,     96
16,    992,     96
0,    992,    112
-32,   1024,    159
-16,   1040,    191
-16,   1040,    175
-16,   1056,    207
0,   1072,    176
0,   1040,    176
0,   1024,    144
16,   1024,    128
-16,   1008,    127
-32,   1024,     95
-48,   1008,     63
-64,   1008,     47
-64,   1008,     63
-48,   1008,     79
-48,   1024,     95
-64,   1040,    111
-64,   1040,     95
-32,   1056,     95
-32,   1040,     95
-32,   1040,     95
-32,   1040,     79
-48,   1040,     79
-64,   1040,     63
-64,   1040,     63
-64,   1040,     63
-32,   1024,     95
-16,   1040,     95
-16,   1024,     79
-16,   1024,     79
-16,   1024,     79
-32,   1040,     79
-32,   1040,     95
-32,   1056,    127
0,   1056,    112
-16,   1040,    111
-32,   1040,     95
-16,   1040,     79
-16,   1024,     79
-16,   1040,     63
-32,   1024,     47
-48,   1008,     47
-32,   1008,     47
-16,   1008,     63
0,   1024,     80
0,   1040,     64
0,   1056,     80
0,   1056,     96
0,   1088,    112
-16,   1072,    127
-32,   1056,    111
-32,   1040,    111
-48,   1024,     95
-32,   1024,     79
-32,   1024,     79
-32,   1024,     63
-16,   1024,     63
0,   1040,     48
0,   1040,     64
0,   1024,     80
0,   1024,     96
-16,   1024,    127
-16,   1072,    143
0,   1056,    144
0,   1056,    128
0,   1040,    112
0,   1040,     96
-16,   1024,     95
-32,   1008,     63
-32,   1024,     31
-32,   1024,     31
-32,   1024,     47
-16,   1040,     63
-16,   1040,     79
0,   1056,     80
-16,   1024,     79
-32,   1024,     95
-48,   1040,     95
-64,   1040,    111
-48,   1056,    111
-16,   1056,     95
0,   1024,     64
0,   1024,     48
0,   1008,     32
0,   1024,     48
0,   1040,     48
-16,   1056,     63
16,   1072,     80
48,   1040,    112
0,   1008,     96
-48,   1024,     63
-48,   1024,     15
-48,   1024,     15
-32,   1040,     15
-16,   1024,     31
-32,   1056,     31
-32,   1040,     47
-32,   1040,     63
0,   1040,     64
16,   1056,     96
32,   1040,     96
32,   1040,    112
0,   1040,    112
-48,   1056,    127
-48,   1024,    111
-64,   1024,     79
-64,   1040,     63
-80,   1008,     63
-64,   1024,     63
-48,   1024,     63
-32,   1024,     79
-32,   1008,     95
-32,   1024,    111
-48,   1040,    127
-16,   1040,    127
16,   1072,    144
32,   1056,    144
16,   1040,    128
0,   1024,    112
0,   1024,     96
-16,   1024,     95
-16,   1024,     63
-16,   1040,     63
-16,   1040,     79
-16,   1024,     95
-32,   1008,    127
-48,   1008,    143
-48,   1024,    159
-32,   1040,    143
-32,   1040,    143
-16,   1056,    143
-16,   1040,    143
-16,   1040,    143
-48,   1040,    143
-64,   1040,    127
-64,   1024,    127
-64,   1008,    111
-48,   1024,    127
-48,   1024,    111
-32,   1024,    111
0,   1040,     96
16,   1040,     96
32,   1024,    112
16,   1008,    112
0,   1040,    128
-16,   1056,    159
-32,   1072,    175
-16,   1056,    175
-16,   1008,    159
-32,    992,    143
-32,   1024,    111
-32,   1008,     79
-32,   1024,     31
-48,   1040,     47
-64,   1040,     95
-48,   1008,    143
-48,   1024,    143
-32,   1024,    143
