-64,   1071,    -97
-64,   1055,    -97
-64,   1055,    -97
-48,   1055,    -97
-32,   1055,   -113
-16,   1055,   -113
-16,   1055,   -113
-16,   1039,    -97
-32,   1055,    -81
-48,   1055,    -81
-48,   1071,    -33
-64,   1055,    -17
-48,   1039,     -1
-32,   1055,    -97
-32,   1103,    -81
-32,   1071,    -81
-32,   1039,    -65
-32,   1039,    -49
-48,   1055,    -49
-32,   1071,    -49
-32,   1087,    -49
-32,   1103,    -17
-16,   1087,     -1
-16,   1072,     15
-48,   1056,     15
-80,   1023,    -17
-128,   1023,    -65
-112,   1055,    -33
-96,   1055,    -17
-96,   1071,     -1
-80,   1023,    -17
-80,   1007,    -33
-112,   1023,    -65
-112,   1055,    -81
-96,   1071,    -65
-80,   1055,    -49
-96,   1055,    -33
-112,   1071,    -17
-112,   1071,    -17
-96,   1055,     -1
-80,   1055,    -17
-64,   1023,    -33
-48,   1039,    -49
-48,   1039,    -65
-48,   1039,    -81
-64,   1055,    -81
-64,   1055,    -81
-64,   1055,    -65
-48,   1039,    -81
-64,   1039,    -65
-64,   1055,    -33
-64,   1039,     -1
-64,   1055,     -1
-48,   1055,    -17
-16,   1055,    -33
-16,   1071,    -65
-16,   1071,    -65
-16,   1071,    -49
-16,   1087,    -17
0,   1071,    -32
0,   1071,    -16
16,   1055,    -48
32,   1055,   -128
16,   1056,      0
16,   1055,    -16
16,   1055,    -32
0,   1055,    -16
0,   1071,    -16
0,   1040,      0
0,   1039,    -16
-16,   1055,    -17
-16,   1055,     -1
-32,   1055,    -33
-32,   1055,    -17
-16,   1055,    -17
-32,   1039,    -17
-48,   1071,    -17
-48,   1055,     -1
-80,   1071,    -33
-80,   1087,    -33
-48,   1087,    -49
-16,   1071,    -49
0,   1055,    -64
0,   1055,    -64
0,   1055,    -64
0,   1055,    -32
0,   1055,    -48
0,   1039,    -48
0,   1055,    -32
0,   1055,    -32
0,   1071,    -32
16,   1055,    -32
0,   1055,    -16
0,   1071,    -16
0,   1071,    -16
-16,   1055,     -1
-16,   1055,    -17
-32,   1040,     15
-32,   1055,    -17
-32,   1039,     -1
-32,   1024,     15
-16,   1024,     15
-16,   1055,     -1
-32,   1055,    -17
-16,   1055,    -17
16,   1071,    -32
16,   1055,    -32
16,   1055,    -32
32,   1040,      0
32,   1055,    -16
32,   1055,    -16
48,   1055,    -16
32,   1055,    -16
32,   1055,    -16
32,   1055,    -16
0,   1071,    -16
0,   1055,    -16
-16,   1055,     -1
0,   1055,    -16
-16,   1071,     -1
