0,   1055,    -48
0,   1071,    -48
0,   1055,    -16
16,   1055,    -16
0,   1039,    -16
0,   1040,      0
0,   1024,      0
16,   1040,      0
16,   1055,    -32
32,   1055,    -32
32,   1039,    -32
16,   1039,    -32
32,   1071,    -64
48,   1087,    -80
32,   1071,    -80
0,   1071,    -64
-16,   1071,    -17
-32,   1071,    -17
-16,   1071,    -17
-16,   1071,    -33
0,   1055,    -80
16,   1055,    -80
16,   1055,    -80
16,   1055,    -80
0,   1039,    -64
16,   1039,    -80
32,   1023,    -64
48,   1023,    -64
64,   1039,    -64
64,   1071,    -64
64,   1087,    -48
48,   1071,    -64
32,   1055,    -48
32,   1039,    -64
48,   1055,    -64
32,   1055,    -48
32,   1039,    -64
16,   1055,    -96
32,   1071,   -112
48,   1071,   -128
48,   1055,   -160
48,   1039,   -160
48,   1039,   -176
48,   1039,   -192
32,   1039,   -192
32,   1023,   -192
16,   1007,   -176
32,    991,   -160
32,   1007,   -144
48,   1023,   -128
48,   1071,    -96
64,   1071,    -96
80,   1087,    -80
96,   1087,    -80
112,   1087,    -64
96,   1087,    -48
80,   1055,    -48
80,   1055,    -48
80,   1071,    -48
64,   1087,    -32
32,   1071,    -32
32,   1039,    -16
0,   1023,    -16
-16,   1039,     -1
-16,   1007,    -33
0,   1023,    -48
-32,   1071,    -65
-32,   1055,    -81
-32,   1152,     63
-16,   1071,     -1
16,   1055,    -16
16,   1071,    -16
-32,   1103,     -1
-32,   1071,    -49
0,   1071,    -48
16,   1071,    -32
0,   1071,    -48
0,   1071,    -32
0,   1071,    -32
0,   1055,    -48
16,   1055,    -32
32,   1023,    -48
32,   1039,    -32
0,   1071,    -32
-32,   1087,    -17
-32,   1087,    -17
-16,   1055,    -17
32,   1039,    -16
48,   1023,    -16
48,   1055,    -32
32,   1055,    -32
32,   1071,    -32
0,   1071,    -16
0,   1055,    -16
16,   1040,      0
0,   1040,     16
32,   1024,     16
16,   1024,     16
0,   1056,     32
0,   1072,     16
16,   1072,     16
32,   1056,     16
16,   1024,      0
16,   1039,    -16
16,   1056,      0
16,   1056,      0
0,   1040,      0
-16,   1024,     15
-32,   1040,     15
-48,   1056,     31
-32,   1040,     15
-32,   1040,     31
-48,   1024,     15
-48,   1024,     15
-32,   1055,     -1
-32,   1071,    -17
-32,   1071,    -17
-16,   1071,    -17
0,   1055,    -32
0,   1055,    -48
0,   1055,    -64
-16,   1087,    -49
16,   1055,    -64
32,   1039,    -80
64,   1023,    -80
80,   1023,    -64
64,   1039,    -32
48,   1055,    -16
16,   1055,    -16
-16,   1055,    -17
-16,   1071,    -49
-16,   1071,    -65
-16,   1055,    -65
0,   1039,    -48
16,   1023,    -32
32,   1039,    -32
32,   1039,    -32
16,   1071,    -48
32,   1103,    -48
32,   1087,    -48
32,   1071,    -32
32,   1055,    -32
64,   1039,    -32
80,   1055,    -48
80,   1071,    -64
64,   1071,    -80
48,   1071,    -96
48,   1055,    -80
32,   1055,    -64
16,   1039,    -64
0,   1055,    -80
-32,   1055,    -65
-16,   1071,    -49
-16,   1055,    -65
0,   1039,    -80
16,   1039,    -80
32,   1055,    -96
32,   1071,   -112
48,   1071,   -128
48,   1071,   -128
48,   1055,   -112
48,   1039,   -112
64,   1055,   -112
64,   1039,   -128
48,   1039,   -112
48,   1039,   -128
32,   1055,   -128
32,   1071,   -112
32,   1055,    -96
48,   1039,    -80
32,   1055,    -96
16,   1055,    -96
0,   1071,    -96
-16,   1055,    -81
0,   1071,    -96
16,   1071,    -96
32,   1071,    -80
48,   1055,    -80
32,   1055,    -80
16,   1055,    -64
16,   1071,    -48
16,   1055,    -48
32,   1055,    -48
32,   1071,    -48
32,   1103,    -64
32,   1103,    -32
32,   1055,    -32
48,   1007,    -48
64,   1007,    -48
64,   1007,    -48
32,   1071,    -64
32,   1103,    -64
16,   1103,    -64
16,   1087,    -64
32,   1087,    -64
48,   1071,    -48
80,   1023,    -48
80,    975,    -32
80,    991,    -32
48,   1024,      0
32,   1072,      0
16,   1135,    -16
16,   1167,    -16
32,   1119,    -16
32,   1055,    -16
48,   1024,      0
64,    992,     16
80,   1008,     32
80,   1024,     32
80,   1024,     16
96,   1024,     16
96,   1024,      0
80,   1024,      0
64,   1056,     16
48,   1072,     32
32,   1072,     16
48,   1088,     16
80,   1056,     16
80,   1056,     16
80,   1008,     32
80,    992,     16
80,   1008,     16
80,   1024,     32
96,   1008,     32
80,   1040,     48
80,   1040,     48
80,   1056,     32
96,   1056,     32
96,   1040,     32
96,   1040,     16
96,   1024,     16
64,   1040,     16
80,   1040,     16
80,   1056,      0
80,   1056,      0
96,   1040,      0
96,   1055,    -16
96,   1071,    -32
112,   1055,    -48
80,   1023,    -32
64,   1023,    -16
64,   1039,    -16
64,   1071,    -16
80,   1071,    -32
80,   1055,    -32
80,   1055,    -32
96,   1055,    -32
96,   1055,    -48
96,   1055,    -32
96,   1039,    -16
80,   1039,    -16
64,   1024,      0
48,   1040,      0
80,   1071,    -16
80,   1071,    -32
96,   1071,    -48
112,   1087,    -48
112,   1071,    -48
96,   1039,    -16
80,   1039,    -16
80,   1024,      0
80,   1024,      0
96,   1039,    -16
96,   1071,    -16
128,   1071,    -16
112,   1055,    -32
128,   1055,    -32
128,   1055,    -48
128,   1039,    -48
112,   1039,    -48
96,   1023,    -48
80,   1039,    -16
64,   1055,    -16
48,   1071,    -16
48,   1071,    -32
64,   1055,    -48
80,   1055,    -64
80,   1055,    -80
64,   1071,    -96
64,   1087,    -80
48,   1087,    -64
32,   1071,    -48
64,   1071,    -48
112,   1055,    -32
112,   1055,    -32
96,   1055,    -32
80,   1039,    -16
80,   1039,    -16
64,   1024,      0
80,   1071,    -16
96,   1055,    -48
80,   1055,    -64
80,   1071,    -80
64,   1055,    -64
48,   1039,    -64
48,   1039,    -64
48,   1055,    -48
32,   1039,    -64
32,   1055,    -64
16,   1071,    -64
16,   1071,    -48
16,   1039,    -48
48,   1039,    -48
80,   1039,    -48
80,   1055,    -48
80,   1087,    -64
64,   1087,    -64
64,   1087,    -80
64,   1055,    -96
48,   1055,    -96
16,   1071,    -96
16,   1087,    -96
64,   1087,    -80
64,   1071,    -64
64,   1039,    -64
64,   1007,    -48
64,    991,    -32
64,   1007,    -32
64,   1055,    -32
64,   1087,    -16
64,   1071,    -16
64,   1040,      0
64,   1024,      0
80,   1024,      0
80,   1024,      0
96,   1071,    -32
96,   1071,    -32
96,   1055,    -32
96,   1039,    -16
96,   1024,      0
80,   1024,      0
64,   1040,      0
64,   1056,      0
64,   1072,      0
64,   1071,    -16
80,   1055,    -16
80,   1055,    -16
80,   1071,    -16
80,   1071,    -16
80,   1055,    -32
64,   1039,    -32
64,   1023,    -32
80,   1039,    -16
80,   1040,      0
64,   1056,      0
48,   1071,    -16
64,   1071,    -48
80,   1071,    -48
80,   1055,    -48
80,   1055,    -48
80,   1055,    -64
96,   1055,    -80
96,   1055,    -80
96,   1055,    -80
80,   1039,    -64
96,   1039,    -48
96,   1039,    -48
80,   1039,    -32
80,   1055,    -16
80,   1071,    -16
64,   1071,    -16
80,   1039,    -16
80,   1039,    -16
96,   1055,    -32
96,   1087,    -48
112,   1087,    -64
112,   1055,    -64
112,   1039,    -64
96,   1023,    -48
80,   1039,    -32
80,   1039,    -32
80,   1071,    -48
80,   1087,    -64
80,   1087,    -64
80,   1087,    -48
80,   1071,    -48
64,   1071,    -32
64,   1039,    -32
64,   1039,    -48
80,   1071,    -48
96,   1071,    -64
96,   1071,    -80
80,   1055,    -64
64,   1039,    -48
80,   1039,    -48
80,   1055,    -48
80,   1039,    -80
96,   1039,    -96
112,   1039,    -96
112,   1039,    -96
96,   1055,    -80
64,   1071,    -48
48,   1071,    -48
64,   1071,    -48
80,   1055,    -64
80,   1055,    -64
80,   1055,    -64
80,   1055,    -64
64,   1055,    -48
64,   1039,    -32
64,   1055,    -48
64,   1055,    -48
80,   1055,    -48
80,   1055,    -64
80,   1071,    -64
96,   1071,    -48
112,   1039,    -64
128,   1039,    -64
112,   1039,    -64
112,   1055,    -48
96,   1039,    -32
64,   1055,    -32
64,   1071,    -32
64,   1071,    -32
64,   1055,    -32
80,   1055,    -32
96,   1055,    -48
80,   1039,    -32
64,   1039,    -32
64,   1055,    -32
64,   1055,    -32
64,   1071,    -32
64,   1071,    -16
64,   1071,    -16
64,   1055,    -32
80,   1055,    -32
80,   1055,    -48
80,   1039,    -48
96,   1039,    -64
80,   1055,    -48
80,   1055,    -48
80,   1071,    -48
64,   1055,    -48
64,   1055,    -48
64,   1055,    -64
64,   1055,    -48
64,   1039,    -48
48,   1055,    -48
64,   1071,    -48
48,   1087,    -48
64,   1055,    -48
48,   1039,    -32
48,   1039,    -32
64,   1055,    -48
64,   1071,    -48
80,   1071,    -64
80,   1055,    -64
80,   1055,    -80
80,   1071,    -80
64,   1071,    -64
64,   1055,    -48
64,   1055,    -48
64,   1055,    -64
80,   1055,    -80
80,   1055,    -80
80,   1055,    -80
80,   1055,    -64
64,   1039,    -64
64,   1055,    -48
32,   1055,    -48
32,   1087,    -48
32,   1087,    -48
64,   1055,    -48
80,   1039,    -64
80,   1055,    -64
96,   1071,    -64
80,   1071,    -64
80,   1071,    -64
96,   1071,    -64
96,   1055,    -64
96,   1039,    -64
